GEOIDCORRECT;NAME_x;variable;estimate;Name;Location;Open Year-Round;Handicap Accessible;Borough;Comments;Latitude;Longitude;SUFFIX;POP100;GEOID;CENTLAT;BLOCK;AREAWATER;STATE;BASENAME;OID;LSADC;INTPTLAT;FUNCSTAT;NAME_y;OBJECTID;TRACT;CENTLON;BLKGRP;AREALAND;HU100;INTPTLON;MTFCC;LWBLKTYP;UR;COUNTY;SUFFIX.1;POP100.1;GEOID.1;CENTLAT.1;BLOCK.1;AREAWATER.1;STATE.1;BASENAME.1;OID.1;LSADC.1;INTPTLAT.1;FUNCSTAT.1;NAME.1;OBJECTID.1;TRACT.1;CENTLON.1;BLKGRP.1;AREALAND.1;HU100.1;INTPTLON.1;MTFCC.1;LWBLKTYP.1;UR.1;COUNTY.1;GEOID.2;STATE.2;COUNTY.2;TRACT.2;BLOCK.2
36061017200;Census Tract 172, New York County, New York;med_inc;35486;Poor Richard's Playground;East 109 Street between 2 & 3 avenues;Yes;;Manhattan;;407.941.884;-739.448.749;;800;3,6061E+14;40.794.827;2000;0;36;2000;2,10701E+14;BK;40.794.827;S;Block 2000;3015459;17200;-739.454.437;2;12233;284;-739.454.437;G5040;L;U;61;;800;3,6061E+14;40.794.827;2000;0;36;2000;2,10701E+14;BK;40.794.827;S;Block 2000;3015459;17200;-739.454.437;2;12233;284;-739.454.437;G5040;L;U;61;3,6061E+14;36;61;17200;2000
36047069800;Census Tract 698, Kings County, New York;population;1534;Lindower Park;Mill & Strickland avenues, 60 Street;Yes;;Brooklyn;;406.113.786;-739.130.391;;49;3,60471E+14;406.112.503;2005;0;36;2005;2,10701E+14;BK;406.112.503;S;Block 2005;4709387;69800;-739.170.851;2;255880;14;-739.170.851;G5040;L;U;47;;49;3,60471E+14;406.112.503;2005;0;36;2005;2,10701E+14;BK;406.112.503;S;Block 2005;4709387;69800;-739.170.851;2;255880;14;-739.170.851;G5040;L;U;47;3,60471E+14;36;47;69800;2005
36047069800;Census Tract 698, Kings County, New York;poverty;1512;Lindower Park;Mill & Strickland avenues, 60 Street;Yes;;Brooklyn;;406.113.786;-739.130.391;;49;3,60471E+14;406.112.503;2005;0;36;2005;2,10701E+14;BK;406.112.503;S;Block 2005;4709387;69800;-739.170.851;2;255880;14;-739.170.851;G5040;L;U;47;;49;3,60471E+14;406.112.503;2005;0;36;2005;2,10701E+14;BK;406.112.503;S;Block 2005;4709387;69800;-739.170.851;2;255880;14;-739.170.851;G5040;L;U;47;3,60471E+14;36;47;69800;2005
36047069800;Census Tract 698, Kings County, New York;med_inc;122019;Lindower Park;Mill & Strickland avenues, 60 Street;Yes;;Brooklyn;;406.113.786;-739.130.391;;49;3,60471E+14;406.112.503;2005;0;36;2005;2,10701E+14;BK;406.112.503;S;Block 2005;4709387;69800;-739.170.851;2;255880;14;-739.170.851;G5040;L;U;47;;49;3,60471E+14;406.112.503;2005;0;36;2005;2,10701E+14;BK;406.112.503;S;Block 2005;4709387;69800;-739.170.851;2;255880;14;-739.170.851;G5040;L;U;47;3,60471E+14;36;47;69800;2005
36047032700;Census Tract 327, Kings County, New York;population;2870;Prospect Park (Willink Hill);Lincoln Road/Ocean Avenue/Willink Entrance/East Lake Drive;Yes;;Brooklyn;;406.605.342;-739.627.709;;537;3,6047E+14;406.617.304;3001;0;36;3001;2,10701E+14;BK;406.617.304;S;Block 3001;4710010;32700;-739.625.202;3;18986;324;-739.625.202;G5040;L;U;47;;537;3,6047E+14;406.617.304;3001;0;36;3001;2,10701E+14;BK;406.617.304;S;Block 3001;4710010;32700;-739.625.202;3;18986;324;-739.625.202;G5040;L;U;47;3,6047E+14;36;47;32700;3001
36047032700;Census Tract 327, Kings County, New York;population;2870;Prospect Park (Willink Hill);Lincoln Road/Ocean Avenue/Willink Entrance/East Lake Drive;No;;Brooklyn;;406.605.342;-739.627.709;;537;3,6047E+14;406.617.304;3001;0;36;3001;2,10701E+14;BK;406.617.304;S;Block 3001;4710010;32700;-739.625.202;3;18986;324;-739.625.202;G5040;L;U;47;;537;3,6047E+14;406.617.304;3001;0;36;3001;2,10701E+14;BK;406.617.304;S;Block 3001;4710010;32700;-739.625.202;3;18986;324;-739.625.202;G5040;L;U;47;3,6047E+14;36;47;32700;3001
36047032700;Census Tract 327, Kings County, New York;poverty;2870;Prospect Park (Willink Hill);Lincoln Road/Ocean Avenue/Willink Entrance/East Lake Drive;Yes;;Brooklyn;;406.605.342;-739.627.709;;537;3,6047E+14;406.617.304;3001;0;36;3001;2,10701E+14;BK;406.617.304;S;Block 3001;4710010;32700;-739.625.202;3;18986;324;-739.625.202;G5040;L;U;47;;537;3,6047E+14;406.617.304;3001;0;36;3001;2,10701E+14;BK;406.617.304;S;Block 3001;4710010;32700;-739.625.202;3;18986;324;-739.625.202;G5040;L;U;47;3,6047E+14;36;47;32700;3001
36047032700;Census Tract 327, Kings County, New York;poverty;2870;Prospect Park (Willink Hill);Lincoln Road/Ocean Avenue/Willink Entrance/East Lake Drive;No;;Brooklyn;;406.605.342;-739.627.709;;537;3,6047E+14;406.617.304;3001;0;36;3001;2,10701E+14;BK;406.617.304;S;Block 3001;4710010;32700;-739.625.202;3;18986;324;-739.625.202;G5040;L;U;47;;537;3,6047E+14;406.617.304;3001;0;36;3001;2,10701E+14;BK;406.617.304;S;Block 3001;4710010;32700;-739.625.202;3;18986;324;-739.625.202;G5040;L;U;47;3,6047E+14;36;47;32700;3001
36047032700;Census Tract 327, Kings County, New York;med_inc;58750;Prospect Park (Willink Hill);Lincoln Road/Ocean Avenue/Willink Entrance/East Lake Drive;Yes;;Brooklyn;;406.605.342;-739.627.709;;537;3,6047E+14;406.617.304;3001;0;36;3001;2,10701E+14;BK;406.617.304;S;Block 3001;4710010;32700;-739.625.202;3;18986;324;-739.625.202;G5040;L;U;47;;537;3,6047E+14;406.617.304;3001;0;36;3001;2,10701E+14;BK;406.617.304;S;Block 3001;4710010;32700;-739.625.202;3;18986;324;-739.625.202;G5040;L;U;47;3,6047E+14;36;47;32700;3001
36047032700;Census Tract 327, Kings County, New York;med_inc;58750;Prospect Park (Willink Hill);Lincoln Road/Ocean Avenue/Willink Entrance/East Lake Drive;No;;Brooklyn;;406.605.342;-739.627.709;;537;3,6047E+14;406.617.304;3001;0;36;3001;2,10701E+14;BK;406.617.304;S;Block 3001;4710010;32700;-739.625.202;3;18986;324;-739.625.202;G5040;L;U;47;;537;3,6047E+14;406.617.304;3001;0;36;3001;2,10701E+14;BK;406.617.304;S;Block 3001;4710010;32700;-739.625.202;3;18986;324;-739.625.202;G5040;L;U;47;3,6047E+14;36;47;32700;3001
36061030300;Census Tract 303, New York County, New York;population;4393;Inwood Hill Park (Tennis Courts);Tennis courts & ballfields along Seaman Avenue from 207th Street to 214th Street;Yes;;Manhattan;;408.710.264;-739.192.303;;328;3,6061E+14;408.716.296;3000;0;36;3000;2,10701E+14;BK;408.716.296;S;Block 3000;3136323;30300;-739.191.911;3;6037;189;-739.191.911;G5040;L;U;61;;328;3,6061E+14;408.716.296;3000;0;36;3000;2,10701E+14;BK;408.716.296;S;Block 3000;3136323;30300;-739.191.911;3;6037;189;-739.191.911;G5040;L;U;61;3,6061E+14;36;61;30300;3000
36061030300;Census Tract 303, New York County, New York;poverty;4393;Inwood Hill Park (Tennis Courts);Tennis courts & ballfields along Seaman Avenue from 207th Street to 214th Street;Yes;;Manhattan;;408.710.264;-739.192.303;;328;3,6061E+14;408.716.296;3000;0;36;3000;2,10701E+14;BK;408.716.296;S;Block 3000;3136323;30300;-739.191.911;3;6037;189;-739.191.911;G5040;L;U;61;;328;3,6061E+14;408.716.296;3000;0;36;3000;2,10701E+14;BK;408.716.296;S;Block 3000;3136323;30300;-739.191.911;3;6037;189;-739.191.911;G5040;L;U;61;3,6061E+14;36;61;30300;3000
36061030300;Census Tract 303, New York County, New York;med_inc;80972;Inwood Hill Park (Tennis Courts);Tennis courts & ballfields along Seaman Avenue from 207th Street to 214th Street;Yes;;Manhattan;;408.710.264;-739.192.303;;328;3,6061E+14;408.716.296;3000;0;36;3000;2,10701E+14;BK;408.716.296;S;Block 3000;3136323;30300;-739.191.911;3;6037;189;-739.191.911;G5040;L;U;61;;328;3,6061E+14;408.716.296;3000;0;36;3000;2,10701E+14;BK;408.716.296;S;Block 3000;3136323;30300;-739.191.911;3;6037;189;-739.191.911;G5040;L;U;61;3,6061E+14;36;61;30300;3000
36085029102;Census Tract 291.02, Richmond County, New York;population;3322;Schmul Park;Wild Avenue, Pearson Street;Yes;;Staten Island;;405.906.696;-7.418.846.479.999.990;;80;3,6085E+14;405.911.806;2004;0;36;2004;2,10701E+14;BK;405.911.806;S;Block 2004;3496844;29102;-741.895.119;2;17189;32;-741.895.119;G5040;L;U;85;;80;3,6085E+14;405.911.806;2004;0;36;2004;2,10701E+14;BK;405.911.806;S;Block 2004;3496844;29102;-741.895.119;2;17189;32;-741.895.119;G5040;L;U;85;3,6085E+14;36;85;29102;2004
36085029102;Census Tract 291.02, Richmond County, New York;poverty;3322;Schmul Park;Wild Avenue, Pearson Street;Yes;;Staten Island;;405.906.696;-7.418.846.479.999.990;;80;3,6085E+14;405.911.806;2004;0;36;2004;2,10701E+14;BK;405.911.806;S;Block 2004;3496844;29102;-741.895.119;2;17189;32;-741.895.119;G5040;L;U;85;;80;3,6085E+14;405.911.806;2004;0;36;2004;2,10701E+14;BK;405.911.806;S;Block 2004;3496844;29102;-741.895.119;2;17189;32;-741.895.119;G5040;L;U;85;3,6085E+14;36;85;29102;2004
36085029102;Census Tract 291.02, Richmond County, New York;med_inc;89286;Schmul Park;Wild Avenue, Pearson Street;Yes;;Staten Island;;405.906.696;-7.418.846.479.999.990;;80;3,6085E+14;405.911.806;2004;0;36;2004;2,10701E+14;BK;405.911.806;S;Block 2004;3496844;29102;-741.895.119;2;17189;32;-741.895.119;G5040;L;U;85;;80;3,6085E+14;405.911.806;2004;0;36;2004;2,10701E+14;BK;405.911.806;S;Block 2004;3496844;29102;-741.895.119;2;17189;32;-741.895.119;G5040;L;U;85;3,6085E+14;36;85;29102;2004
36047066600;Census Tract 666, Kings County, New York;population;0;Marine Park Nature Center;East 33rd Street and Avenue U;;Yes;Brooklyn;;406.050.708;-739.298.714;;1;3,60471E+14;406.059.426;1001;0;36;1001;2,10701E+14;BK;406.059.426;S;Block 1001;6655710;66600;-739.347.998;1;330153;1;-739.347.998;G5040;L;U;47;;1;3,60471E+14;406.059.426;1001;0;36;1001;2,10701E+14;BK;406.059.426;S;Block 1001;6655710;66600;-739.347.998;1;330153;1;-739.347.998;G5040;L;U;47;3,60471E+14;36;47;66600;1001
36047066600;Census Tract 666, Kings County, New York;poverty;0;Marine Park Nature Center;East 33rd Street and Avenue U;;Yes;Brooklyn;;406.050.708;-739.298.714;;1;3,60471E+14;406.059.426;1001;0;36;1001;2,10701E+14;BK;406.059.426;S;Block 1001;6655710;66600;-739.347.998;1;330153;1;-739.347.998;G5040;L;U;47;;1;3,60471E+14;406.059.426;1001;0;36;1001;2,10701E+14;BK;406.059.426;S;Block 1001;6655710;66600;-739.347.998;1;330153;1;-739.347.998;G5040;L;U;47;3,60471E+14;36;47;66600;1001
36047066600;Census Tract 666, Kings County, New York;med_inc;;Marine Park Nature Center;East 33rd Street and Avenue U;;Yes;Brooklyn;;406.050.708;-739.298.714;;1;3,60471E+14;406.059.426;1001;0;36;1001;2,10701E+14;BK;406.059.426;S;Block 1001;6655710;66600;-739.347.998;1;330153;1;-739.347.998;G5040;L;U;47;;1;3,60471E+14;406.059.426;1001;0;36;1001;2,10701E+14;BK;406.059.426;S;Block 1001;6655710;66600;-739.347.998;1;330153;1;-739.347.998;G5040;L;U;47;3,60471E+14;36;47;66600;1001
36085004700;Census Tract 47, Richmond County, New York;population;3158;Terrace Playground;Howard Avenue & Martha Street;Yes;Yes;Staten Island;;406.134.464;-740.979.139;;361;3,6085E+14;4.061.201;1005;0;36;1005;2,10701E+14;BK;4.061.201;S;Block 1005;6127747;4700;-740.949.955;1;180950;234;-740.949.955;G5040;L;U;85;;361;3,6085E+14;4.061.201;1005;0;36;1005;2,10701E+14;BK;4.061.201;S;Block 1005;6127747;4700;-740.949.955;1;180950;234;-740.949.955;G5040;L;U;85;3,6085E+14;36;85;4700;1005
36085004700;Census Tract 47, Richmond County, New York;poverty;2523;Terrace Playground;Howard Avenue & Martha Street;Yes;Yes;Staten Island;;406.134.464;-740.979.139;;361;3,6085E+14;4.061.201;1005;0;36;1005;2,10701E+14;BK;4.061.201;S;Block 1005;6127747;4700;-740.949.955;1;180950;234;-740.949.955;G5040;L;U;85;;361;3,6085E+14;4.061.201;1005;0;36;1005;2,10701E+14;BK;4.061.201;S;Block 1005;6127747;4700;-740.949.955;1;180950;234;-740.949.955;G5040;L;U;85;3,6085E+14;36;85;4700;1005
36085004700;Census Tract 47, Richmond County, New York;med_inc;101196;Terrace Playground;Howard Avenue & Martha Street;Yes;Yes;Staten Island;;406.134.464;-740.979.139;;361;3,6085E+14;4.061.201;1005;0;36;1005;2,10701E+14;BK;4.061.201;S;Block 1005;6127747;4700;-740.949.955;1;180950;234;-740.949.955;G5040;L;U;85;;361;3,6085E+14;4.061.201;1005;0;36;1005;2,10701E+14;BK;4.061.201;S;Block 1005;6127747;4700;-740.949.955;1;180950;234;-740.949.955;G5040;L;U;85;3,6085E+14;36;85;4700;1005
36047031702;Census Tract 317.02, Kings County, New York;population;3834;Park Slope Playground;Berkeley Street & Lincoln Place;Yes;;Brooklyn;;406.706.976;-739.493.059;;447;3,6047E+14;406.711.178;1001;0;36;1001;2,10701E+14;BK;406.711.178;S;Block 1001;4476120;31702;-739.489.908;1;23277;223;-739.489.908;G5040;L;U;47;;447;3,6047E+14;406.711.178;1001;0;36;1001;2,10701E+14;BK;406.711.178;S;Block 1001;4476120;31702;-739.489.908;1;23277;223;-739.489.908;G5040;L;U;47;3,6047E+14;36;47;31702;1001
36047031702;Census Tract 317.02, Kings County, New York;poverty;3820;Park Slope Playground;Berkeley Street & Lincoln Place;Yes;;Brooklyn;;406.706.976;-739.493.059;;447;3,6047E+14;406.711.178;1001;0;36;1001;2,10701E+14;BK;406.711.178;S;Block 1001;4476120;31702;-739.489.908;1;23277;223;-739.489.908;G5040;L;U;47;;447;3,6047E+14;406.711.178;1001;0;36;1001;2,10701E+14;BK;406.711.178;S;Block 1001;4476120;31702;-739.489.908;1;23277;223;-739.489.908;G5040;L;U;47;3,6047E+14;36;47;31702;1001
36047031702;Census Tract 317.02, Kings County, New York;med_inc;95486;Park Slope Playground;Berkeley Street & Lincoln Place;Yes;;Brooklyn;;406.706.976;-739.493.059;;447;3,6047E+14;406.711.178;1001;0;36;1001;2,10701E+14;BK;406.711.178;S;Block 1001;4476120;31702;-739.489.908;1;23277;223;-739.489.908;G5040;L;U;47;;447;3,6047E+14;406.711.178;1001;0;36;1001;2,10701E+14;BK;406.711.178;S;Block 1001;4476120;31702;-739.489.908;1;23277;223;-739.489.908;G5040;L;U;47;3,6047E+14;36;47;31702;1001
36081162100;Census Tract 1621, Queens County, New York;population;6244;Breininger Park;Braddock Avenue & 240 Street;Yes;;Queens;;4.072.651.620.000.000;-737.282.156;;165;3,60812E+14;4.072.724;4003;0;36;4003;2,10701E+14;BK;4.072.724;S;Block 4003;1737350;162100;-737.274.589;4;15098;57;-737.274.589;G5040;L;U;81;;165;3,60812E+14;4.072.724;4003;0;36;4003;2,10701E+14;BK;4.072.724;S;Block 4003;1737350;162100;-737.274.589;4;15098;57;-737.274.589;G5040;L;U;81;3,60812E+14;36;81;162100;4003
36081162100;Census Tract 1621, Queens County, New York;poverty;6244;Breininger Park;Braddock Avenue & 240 Street;Yes;;Queens;;4.072.651.620.000.000;-737.282.156;;165;3,60812E+14;4.072.724;4003;0;36;4003;2,10701E+14;BK;4.072.724;S;Block 4003;1737350;162100;-737.274.589;4;15098;57;-737.274.589;G5040;L;U;81;;165;3,60812E+14;4.072.724;4003;0;36;4003;2,10701E+14;BK;4.072.724;S;Block 4003;1737350;162100;-737.274.589;4;15098;57;-737.274.589;G5040;L;U;81;3,60812E+14;36;81;162100;4003
36081162100;Census Tract 1621, Queens County, New York;med_inc;88086;Breininger Park;Braddock Avenue & 240 Street;Yes;;Queens;;4.072.651.620.000.000;-737.282.156;;165;3,60812E+14;4.072.724;4003;0;36;4003;2,10701E+14;BK;4.072.724;S;Block 4003;1737350;162100;-737.274.589;4;15098;57;-737.274.589;G5040;L;U;81;;165;3,60812E+14;4.072.724;4003;0;36;4003;2,10701E+14;BK;4.072.724;S;Block 4003;1737350;162100;-737.274.589;4;15098;57;-737.274.589;G5040;L;U;81;3,60812E+14;36;81;162100;4003
36047038200;Census Tract 382, Kings County, New York;population;6190;Coney Island Beach;Stillwell Avenue;Yes;Yes;Brooklyn;;405.907.914;-739.841.274;;221;3,6047E+14;405.901.536;1002;0;36;1002;2,10701E+14;BK;405.901.536;S;Block 1002;6401727;38200;-739.835.066;1;20111;61;-739.835.066;G5040;L;U;47;;221;3,6047E+14;405.901.536;1002;0;36;1002;2,10701E+14;BK;405.901.536;S;Block 1002;6401727;38200;-739.835.066;1;20111;61;-739.835.066;G5040;L;U;47;3,6047E+14;36;47;38200;1002
36047038200;Census Tract 382, Kings County, New York;poverty;6186;Coney Island Beach;Stillwell Avenue;Yes;Yes;Brooklyn;;405.907.914;-739.841.274;;221;3,6047E+14;405.901.536;1002;0;36;1002;2,10701E+14;BK;405.901.536;S;Block 1002;6401727;38200;-739.835.066;1;20111;61;-739.835.066;G5040;L;U;47;;221;3,6047E+14;405.901.536;1002;0;36;1002;2,10701E+14;BK;405.901.536;S;Block 1002;6401727;38200;-739.835.066;1;20111;61;-739.835.066;G5040;L;U;47;3,6047E+14;36;47;38200;1002
36047038200;Census Tract 382, Kings County, New York;med_inc;17806;Coney Island Beach;Stillwell Avenue;Yes;Yes;Brooklyn;;405.907.914;-739.841.274;;221;3,6047E+14;405.901.536;1002;0;36;1002;2,10701E+14;BK;405.901.536;S;Block 1002;6401727;38200;-739.835.066;1;20111;61;-739.835.066;G5040;L;U;47;;221;3,6047E+14;405.901.536;1002;0;36;1002;2,10701E+14;BK;405.901.536;S;Block 1002;6401727;38200;-739.835.066;1;20111;61;-739.835.066;G5040;L;U;47;3,6047E+14;36;47;38200;1002
36061021703;Census Tract 217.03, New York County, New York;population;0;Annunciation Park;Convent and Amsterdam Av, W 135 St;;Yes;Manhattan;;4.081.931.700.000.000;-73.951.843;;1;3,6061E+14;408.202.212;1004;0;36;1004;2,10701E+14;BK;408.202.212;S;Block 1004;3707914;21703;-739.503.691;1;52819;1;-739.503.691;G5040;L;U;61;;1;3,6061E+14;408.202.212;1004;0;36;1004;2,10701E+14;BK;408.202.212;S;Block 1004;3707914;21703;-739.503.691;1;52819;1;-739.503.691;G5040;L;U;61;3,6061E+14;36;61;21703;1004
36061021703;Census Tract 217.03, New York County, New York;population;0;Frederick E. Samuel Playground;Lenox Avenue, West 139 to West 140 streets;Yes;;Manhattan;;408.205.972;-739.464.625;;0;3,6061E+14;40.819.187;1000;0;36;1000;2,10701E+14;BK;40.819.187;S;Block 1000;3355450;21703;-739.477.649;1;51329;0;-739.477.649;G5040;L;U;61;;0;3,6061E+14;40.819.187;1000;0;36;1000;2,10701E+14;BK;40.819.187;S;Block 1000;3355450;21703;-739.477.649;1;51329;0;-739.477.649;G5040;L;U;61;3,6061E+14;36;61;21703;1000
36061021703;Census Tract 217.03, New York County, New York;population;0;St. Nicholas Park;West 129 Street & St. Nicholas Terrace;Yes;;Manhattan;;4.081.354.899.999.990;-739.513.212;;0;3,6061E+14;408.153.671;1005;0;36;1005;2,10701E+14;BK;408.153.671;S;Block 1005;3713932;21703;-739.497.359;1;62996;0;-739.497.359;G5040;L;U;61;;0;3,6061E+14;408.153.671;1005;0;36;1005;2,10701E+14;BK;408.153.671;S;Block 1005;3713932;21703;-739.497.359;1;62996;0;-739.497.359;G5040;L;U;61;3,6061E+14;36;61;21703;1005
36061021703;Census Tract 217.03, New York County, New York;population;0;St. Nicholas Park (Arlington Edinboro Playground);West 140 Street & St. Nicholas Avenue;Yes;;Manhattan;;408.205.972;-739.464.625;;0;3,6061E+14;40.819.187;1000;0;36;1000;2,10701E+14;BK;40.819.187;S;Block 1000;3355450;21703;-739.477.649;1;51329;0;-739.477.649;G5040;L;U;61;;0;3,6061E+14;40.819.187;1000;0;36;1000;2,10701E+14;BK;40.819.187;S;Block 1000;3355450;21703;-739.477.649;1;51329;0;-739.477.649;G5040;L;U;61;3,6061E+14;36;61;21703;1000
36061021703;Census Tract 217.03, New York County, New York;poverty;0;Annunciation Park;Convent and Amsterdam Av, W 135 St;;Yes;Manhattan;;4.081.931.700.000.000;-73.951.843;;1;3,6061E+14;408.202.212;1004;0;36;1004;2,10701E+14;BK;408.202.212;S;Block 1004;3707914;21703;-739.503.691;1;52819;1;-739.503.691;G5040;L;U;61;;1;3,6061E+14;408.202.212;1004;0;36;1004;2,10701E+14;BK;408.202.212;S;Block 1004;3707914;21703;-739.503.691;1;52819;1;-739.503.691;G5040;L;U;61;3,6061E+14;36;61;21703;1004
36061021703;Census Tract 217.03, New York County, New York;poverty;0;Frederick E. Samuel Playground;Lenox Avenue, West 139 to West 140 streets;Yes;;Manhattan;;408.205.972;-739.464.625;;0;3,6061E+14;40.819.187;1000;0;36;1000;2,10701E+14;BK;40.819.187;S;Block 1000;3355450;21703;-739.477.649;1;51329;0;-739.477.649;G5040;L;U;61;;0;3,6061E+14;40.819.187;1000;0;36;1000;2,10701E+14;BK;40.819.187;S;Block 1000;3355450;21703;-739.477.649;1;51329;0;-739.477.649;G5040;L;U;61;3,6061E+14;36;61;21703;1000
36061021703;Census Tract 217.03, New York County, New York;poverty;0;St. Nicholas Park;West 129 Street & St. Nicholas Terrace;Yes;;Manhattan;;4.081.354.899.999.990;-739.513.212;;0;3,6061E+14;408.153.671;1005;0;36;1005;2,10701E+14;BK;408.153.671;S;Block 1005;3713932;21703;-739.497.359;1;62996;0;-739.497.359;G5040;L;U;61;;0;3,6061E+14;408.153.671;1005;0;36;1005;2,10701E+14;BK;408.153.671;S;Block 1005;3713932;21703;-739.497.359;1;62996;0;-739.497.359;G5040;L;U;61;3,6061E+14;36;61;21703;1005
36061021703;Census Tract 217.03, New York County, New York;poverty;0;St. Nicholas Park (Arlington Edinboro Playground);West 140 Street & St. Nicholas Avenue;Yes;;Manhattan;;408.205.972;-739.464.625;;0;3,6061E+14;40.819.187;1000;0;36;1000;2,10701E+14;BK;40.819.187;S;Block 1000;3355450;21703;-739.477.649;1;51329;0;-739.477.649;G5040;L;U;61;;0;3,6061E+14;40.819.187;1000;0;36;1000;2,10701E+14;BK;40.819.187;S;Block 1000;3355450;21703;-739.477.649;1;51329;0;-739.477.649;G5040;L;U;61;3,6061E+14;36;61;21703;1000
36061021703;Census Tract 217.03, New York County, New York;med_inc;;Annunciation Park;Convent and Amsterdam Av, W 135 St;;Yes;Manhattan;;4.081.931.700.000.000;-73.951.843;;1;3,6061E+14;408.202.212;1004;0;36;1004;2,10701E+14;BK;408.202.212;S;Block 1004;3707914;21703;-739.503.691;1;52819;1;-739.503.691;G5040;L;U;61;;1;3,6061E+14;408.202.212;1004;0;36;1004;2,10701E+14;BK;408.202.212;S;Block 1004;3707914;21703;-739.503.691;1;52819;1;-739.503.691;G5040;L;U;61;3,6061E+14;36;61;21703;1004
36061021703;Census Tract 217.03, New York County, New York;med_inc;;Frederick E. Samuel Playground;Lenox Avenue, West 139 to West 140 streets;Yes;;Manhattan;;408.205.972;-739.464.625;;0;3,6061E+14;40.819.187;1000;0;36;1000;2,10701E+14;BK;40.819.187;S;Block 1000;3355450;21703;-739.477.649;1;51329;0;-739.477.649;G5040;L;U;61;;0;3,6061E+14;40.819.187;1000;0;36;1000;2,10701E+14;BK;40.819.187;S;Block 1000;3355450;21703;-739.477.649;1;51329;0;-739.477.649;G5040;L;U;61;3,6061E+14;36;61;21703;1000
36061021703;Census Tract 217.03, New York County, New York;med_inc;;St. Nicholas Park;West 129 Street & St. Nicholas Terrace;Yes;;Manhattan;;4.081.354.899.999.990;-739.513.212;;0;3,6061E+14;408.153.671;1005;0;36;1005;2,10701E+14;BK;408.153.671;S;Block 1005;3713932;21703;-739.497.359;1;62996;0;-739.497.359;G5040;L;U;61;;0;3,6061E+14;408.153.671;1005;0;36;1005;2,10701E+14;BK;408.153.671;S;Block 1005;3713932;21703;-739.497.359;1;62996;0;-739.497.359;G5040;L;U;61;3,6061E+14;36;61;21703;1005
36061021703;Census Tract 217.03, New York County, New York;med_inc;;St. Nicholas Park (Arlington Edinboro Playground);West 140 Street & St. Nicholas Avenue;Yes;;Manhattan;;408.205.972;-739.464.625;;0;3,6061E+14;40.819.187;1000;0;36;1000;2,10701E+14;BK;40.819.187;S;Block 1000;3355450;21703;-739.477.649;1;51329;0;-739.477.649;G5040;L;U;61;;0;3,6061E+14;40.819.187;1000;0;36;1000;2,10701E+14;BK;40.819.187;S;Block 1000;3355450;21703;-739.477.649;1;51329;0;-739.477.649;G5040;L;U;61;3,6061E+14;36;61;21703;1000
36081045400;Census Tract 454, Queens County, New York;population;5252;Capt. Tilly Park;Highland Avenue, Upland Parkway, Gothic Parkway, 85 Avenue;Yes;;Queens;;407.113.959;-737.978.558;;745;3,6081E+14;407.120.892;2007;0;36;2007;2,10701E+14;BK;407.120.892;S;Block 2007;1023869;45400;-737.974.462;2;22362;236;-737.974.462;G5040;L;U;81;;745;3,6081E+14;407.120.892;2007;0;36;2007;2,10701E+14;BK;407.120.892;S;Block 2007;1023869;45400;-737.974.462;2;22362;236;-737.974.462;G5040;L;U;81;3,6081E+14;36;81;45400;2007
36081045400;Census Tract 454, Queens County, New York;poverty;5252;Capt. Tilly Park;Highland Avenue, Upland Parkway, Gothic Parkway, 85 Avenue;Yes;;Queens;;407.113.959;-737.978.558;;745;3,6081E+14;407.120.892;2007;0;36;2007;2,10701E+14;BK;407.120.892;S;Block 2007;1023869;45400;-737.974.462;2;22362;236;-737.974.462;G5040;L;U;81;;745;3,6081E+14;407.120.892;2007;0;36;2007;2,10701E+14;BK;407.120.892;S;Block 2007;1023869;45400;-737.974.462;2;22362;236;-737.974.462;G5040;L;U;81;3,6081E+14;36;81;45400;2007
36081045400;Census Tract 454, Queens County, New York;med_inc;53777;Capt. Tilly Park;Highland Avenue, Upland Parkway, Gothic Parkway, 85 Avenue;Yes;;Queens;;407.113.959;-737.978.558;;745;3,6081E+14;407.120.892;2007;0;36;2007;2,10701E+14;BK;407.120.892;S;Block 2007;1023869;45400;-737.974.462;2;22362;236;-737.974.462;G5040;L;U;81;;745;3,6081E+14;407.120.892;2007;0;36;2007;2,10701E+14;BK;407.120.892;S;Block 2007;1023869;45400;-737.974.462;2;22362;236;-737.974.462;G5040;L;U;81;3,6081E+14;36;81;45400;2007
36085013800;Census Tract 138, Richmond County, New York;population;6705;Markham Playground;Willowbrook Parkway, Forest Avenue & Houston Street;Yes;Yes;Staten Island;;40.569.727;-741.314.386;;81;3,6085E+14;405.700.018;2000;0;36;2000;2,10701E+14;BK;405.700.018;S;Block 2000;4873147;13800;-741.312.512;2;128778;27;-741.312.512;G5040;L;U;85;;81;3,6085E+14;405.700.018;2000;0;36;2000;2,10701E+14;BK;405.700.018;S;Block 2000;4873147;13800;-741.312.512;2;128778;27;-741.312.512;G5040;L;U;85;3,6085E+14;36;85;13800;2000
