GEOIDCORRECT,NAME_x,variable,estimate,Name,Location,Open Year-Round,Handicap Accessible,Borough,Comments,Latitude,Longitude,SUFFIX,POP100,GEOID,CENTLAT,BLOCK,AREAWATER,STATE,BASENAME,OID,LSADC,INTPTLAT,FUNCSTAT,NAME_y,OBJECTID,TRACT,CENTLON,BLKGRP,AREALAND,HU100,INTPTLON,MTFCC,LWBLKTYP,UR,COUNTY,SUFFIX.1,POP100.1,GEOID.1,CENTLAT.1,BLOCK.1,AREAWATER.1,STATE.1,BASENAME.1,OID.1,LSADC.1,INTPTLAT.1,FUNCSTAT.1,NAME.1,OBJECTID.1,TRACT.1,CENTLON.1,BLKGRP.1,AREALAND.1,HU100.1,INTPTLON.1,MTFCC.1,LWBLKTYP.1,UR.1,COUNTY.1,GEOID.2,STATE.2,COUNTY.2,TRACT.2,BLOCK.2
36047042900,"Census Tract 429, Kings County, New York",poverty,5558,Maria Hernandez Park,"Knickerbocker to Irving avenues, Starr to Suydam Streets",Yes,,Brooklyn,,40.7030495,-73.9228108,,870,360470429002000,40.7025362,2000,0,36,2000,210701004649294,BK,40.7025362,S,Block 2000,4640218,042900,-73.9227327,2,17424,290,-73.9227327,G5040,L,U,047,,870,360470429002000,40.7025362,2000,0,36,2000,210701004649294,BK,40.7025362,S,Block 2000,4640218,42900,-73.9227327,2,17424,290,-73.9227327,G5040,L,U,47,360470429002000,36,47,42900,2000
36047042900,"Census Tract 429, Kings County, New York",med_inc,64063,Maria Hernandez Park,"Knickerbocker to Irving avenues, Starr to Suydam Streets",Yes,,Brooklyn,,40.7030495,-73.9228108,,870,360470429002000,40.7025362,2000,0,36,2000,210701004649294,BK,40.7025362,S,Block 2000,4640218,042900,-73.9227327,2,17424,290,-73.9227327,G5040,L,U,047,,870,360470429002000,40.7025362,2000,0,36,2000,210701004649294,BK,40.7025362,S,Block 2000,4640218,42900,-73.9227327,2,17424,290,-73.9227327,G5040,L,U,47,360470429002000,36,47,42900,2000
36081030600,"Census Tract 306, Queens County, New York",population,4918,Baisley Pond Park,"150th Street, Rockaway Boulevard, Baisley Boulevard South, & North Conduit Avenue",Yes,,Queens,,40.6670627,-73.78701459999999,,0,360810306001000,40.6669881,1000,0,36,1000,210701006106318,BK,40.6669881,S,Block 1000,1844717,030600,-73.7854289,1,30435,0,-73.7854289,G5040,L,U,081,,0,360810306001000,40.6669881,1000,0,36,1000,210701006106318,BK,40.6669881,S,Block 1000,1844717,30600,-73.7854289,1,30435,0,-73.7854289,G5040,L,U,81,360810306001000,36,81,30600,1000
36081030600,"Census Tract 306, Queens County, New York",poverty,4762,Baisley Pond Park,"150th Street, Rockaway Boulevard, Baisley Boulevard South, & North Conduit Avenue",Yes,,Queens,,40.6670627,-73.78701459999999,,0,360810306001000,40.6669881,1000,0,36,1000,210701006106318,BK,40.6669881,S,Block 1000,1844717,030600,-73.7854289,1,30435,0,-73.7854289,G5040,L,U,081,,0,360810306001000,40.6669881,1000,0,36,1000,210701006106318,BK,40.6669881,S,Block 1000,1844717,30600,-73.7854289,1,30435,0,-73.7854289,G5040,L,U,81,360810306001000,36,81,30600,1000
36081030600,"Census Tract 306, Queens County, New York",med_inc,86858,Baisley Pond Park,"150th Street, Rockaway Boulevard, Baisley Boulevard South, & North Conduit Avenue",Yes,,Queens,,40.6670627,-73.78701459999999,,0,360810306001000,40.6669881,1000,0,36,1000,210701006106318,BK,40.6669881,S,Block 1000,1844717,030600,-73.7854289,1,30435,0,-73.7854289,G5040,L,U,081,,0,360810306001000,40.6669881,1000,0,36,1000,210701006106318,BK,40.6669881,S,Block 1000,1844717,30600,-73.7854289,1,30435,0,-73.7854289,G5040,L,U,81,360810306001000,36,81,30600,1000
36081085300,"Census Tract 853, Queens County, New York",population,5742,Bowne Playground,Union Street and Sanford Avenue,Yes,,Queens,,40.7576513,-73.8251902,,707,360810853001003,40.7578476,1003,0,36,1003,210701006109888,BK,40.7578476,S,Block 1003,2945604,085300,-73.8265255,1,22420,352,-73.8265255,G5040,L,U,081,,707,360810853001003,40.7578476,1003,0,36,1003,210701006109888,BK,40.7578476,S,Block 1003,2945604,85300,-73.8265255,1,22420,352,-73.8265255,G5040,L,U,81,360810853001003,36,81,85300,1003
36081085300,"Census Tract 853, Queens County, New York",population,5742,Maple Playground,Kissena Boulevard & Maple Avenue,No,Yes,Queens,,40.7563615,-73.8258127,,907,360810853002001,40.7563419,2001,0,36,2001,210701006109889,BK,40.7563419,S,Block 2001,2945605,085300,-73.8274802,2,26500,417,-73.8274802,G5040,L,U,081,,907,360810853002001,40.7563419,2001,0,36,2001,210701006109889,BK,40.7563419,S,Block 2001,2945605,85300,-73.8274802,2,26500,417,-73.8274802,G5040,L,U,81,360810853002001,36,81,85300,2001
36081085300,"Census Tract 853, Queens County, New York",poverty,5742,Bowne Playground,Union Street and Sanford Avenue,Yes,,Queens,,40.7576513,-73.8251902,,707,360810853001003,40.7578476,1003,0,36,1003,210701006109888,BK,40.7578476,S,Block 1003,2945604,085300,-73.8265255,1,22420,352,-73.8265255,G5040,L,U,081,,707,360810853001003,40.7578476,1003,0,36,1003,210701006109888,BK,40.7578476,S,Block 1003,2945604,85300,-73.8265255,1,22420,352,-73.8265255,G5040,L,U,81,360810853001003,36,81,85300,1003
36081085300,"Census Tract 853, Queens County, New York",poverty,5742,Maple Playground,Kissena Boulevard & Maple Avenue,No,Yes,Queens,,40.7563615,-73.8258127,,907,360810853002001,40.7563419,2001,0,36,2001,210701006109889,BK,40.7563419,S,Block 2001,2945605,085300,-73.8274802,2,26500,417,-73.8274802,G5040,L,U,081,,907,360810853002001,40.7563419,2001,0,36,2001,210701006109889,BK,40.7563419,S,Block 2001,2945605,85300,-73.8274802,2,26500,417,-73.8274802,G5040,L,U,81,360810853002001,36,81,85300,2001
36081085300,"Census Tract 853, Queens County, New York",med_inc,32404,Bowne Playground,Union Street and Sanford Avenue,Yes,,Queens,,40.7576513,-73.8251902,,707,360810853001003,40.7578476,1003,0,36,1003,210701006109888,BK,40.7578476,S,Block 1003,2945604,085300,-73.8265255,1,22420,352,-73.8265255,G5040,L,U,081,,707,360810853001003,40.7578476,1003,0,36,1003,210701006109888,BK,40.7578476,S,Block 1003,2945604,85300,-73.8265255,1,22420,352,-73.8265255,G5040,L,U,81,360810853001003,36,81,85300,1003
36081085300,"Census Tract 853, Queens County, New York",med_inc,32404,Maple Playground,Kissena Boulevard & Maple Avenue,No,Yes,Queens,,40.7563615,-73.8258127,,907,360810853002001,40.7563419,2001,0,36,2001,210701006109889,BK,40.7563419,S,Block 2001,2945605,085300,-73.8274802,2,26500,417,-73.8274802,G5040,L,U,081,,907,360810853002001,40.7563419,2001,0,36,2001,210701006109889,BK,40.7563419,S,Block 2001,2945605,85300,-73.8274802,2,26500,417,-73.8274802,G5040,L,U,81,360810853002001,36,81,85300,2001
36081001200,"Census Tract 12, Queens County, New York",population,3816,Gorman Playground,30 Avenue between 84 & 85 streets,Yes,,Queens,,40.6960515,-73.8597557,,165,360810012001001,40.6958813,1001,0,36,1001,210701006109224,BK,40.6958813,S,Block 1001,1212056,001200,-73.8595588,1,10208,70,-73.8595588,G5040,L,U,081,,165,360810012001001,40.6958813,1001,0,36,1001,210701006109224,BK,40.6958813,S,Block 1001,1212056,1200,-73.8595588,1,10208,70,-73.8595588,G5040,L,U,81,360810012001001,36,81,1200,1001
36081001200,"Census Tract 12, Queens County, New York",poverty,3816,Gorman Playground,30 Avenue between 84 & 85 streets,Yes,,Queens,,40.6960515,-73.8597557,,165,360810012001001,40.6958813,1001,0,36,1001,210701006109224,BK,40.6958813,S,Block 1001,1212056,001200,-73.8595588,1,10208,70,-73.8595588,G5040,L,U,081,,165,360810012001001,40.6958813,1001,0,36,1001,210701006109224,BK,40.6958813,S,Block 1001,1212056,1200,-73.8595588,1,10208,70,-73.8595588,G5040,L,U,81,360810012001001,36,81,1200,1001
36081001200,"Census Tract 12, Queens County, New York",med_inc,69545,Gorman Playground,30 Avenue between 84 & 85 streets,Yes,,Queens,,40.6960515,-73.8597557,,165,360810012001001,40.6958813,1001,0,36,1001,210701006109224,BK,40.6958813,S,Block 1001,1212056,001200,-73.8595588,1,10208,70,-73.8595588,G5040,L,U,081,,165,360810012001001,40.6958813,1001,0,36,1001,210701006109224,BK,40.6958813,S,Block 1001,1212056,1200,-73.8595588,1,10208,70,-73.8595588,G5040,L,U,81,360810012001001,36,81,1200,1001
36047008200,"Census Tract 82, Kings County, New York",population,3780,J.J. Byrne Memorial Park,"3 to 4 streets, 4 to 5 avenues",Yes,,Brooklyn,,40.6498711,-74.0053756,,760,360470082001001,40.6505477,1001,0,36,1001,210701004653728,BK,40.6505477,S,Block 1001,4138788,008200,-74.0064952,1,19399,276,-74.0064952,G5040,L,U,047,,760,360470082001001,40.6505477,1001,0,36,1001,210701004653728,BK,40.6505477,S,Block 1001,4138788,8200,-74.0064952,1,19399,276,-74.0064952,G5040,L,U,47,360470082001001,36,47,8200,1001
36047008200,"Census Tract 82, Kings County, New York",poverty,3696,J.J. Byrne Memorial Park,"3 to 4 streets, 4 to 5 avenues",Yes,,Brooklyn,,40.6498711,-74.0053756,,760,360470082001001,40.6505477,1001,0,36,1001,210701004653728,BK,40.6505477,S,Block 1001,4138788,008200,-74.0064952,1,19399,276,-74.0064952,G5040,L,U,047,,760,360470082001001,40.6505477,1001,0,36,1001,210701004653728,BK,40.6505477,S,Block 1001,4138788,8200,-74.0064952,1,19399,276,-74.0064952,G5040,L,U,47,360470082001001,36,47,8200,1001
36047008200,"Census Tract 82, Kings County, New York",med_inc,42679,J.J. Byrne Memorial Park,"3 to 4 streets, 4 to 5 avenues",Yes,,Brooklyn,,40.6498711,-74.0053756,,760,360470082001001,40.6505477,1001,0,36,1001,210701004653728,BK,40.6505477,S,Block 1001,4138788,008200,-74.0064952,1,19399,276,-74.0064952,G5040,L,U,047,,760,360470082001001,40.6505477,1001,0,36,1001,210701004653728,BK,40.6505477,S,Block 1001,4138788,8200,-74.0064952,1,19399,276,-74.0064952,G5040,L,U,47,360470082001001,36,47,8200,1001
36081040501,"Census Tract 405.01, Queens County, New York",population,1070,Linden Park,104 Street & 41 Avenue,Yes,,Queens,,40.749307,-73.861407,,6,360810405011004,40.7485687,1004,0,36,1004,210701006103741,BK,40.7485687,S,Block 1004,1391276,040501,-73.8619166,1,16891,0,-73.8619166,G5040,L,U,081,,6,360810405011004,40.7485687,1004,0,36,1004,210701006103741,BK,40.7485687,S,Block 1004,1391276,40501,-73.8619166,1,16891,0,-73.8619166,G5040,L,U,81,360810405011004,36,81,40501,1004
36081040501,"Census Tract 405.01, Queens County, New York",poverty,1069,Linden Park,104 Street & 41 Avenue,Yes,,Queens,,40.749307,-73.861407,,6,360810405011004,40.7485687,1004,0,36,1004,210701006103741,BK,40.7485687,S,Block 1004,1391276,040501,-73.8619166,1,16891,0,-73.8619166,G5040,L,U,081,,6,360810405011004,40.7485687,1004,0,36,1004,210701006103741,BK,40.7485687,S,Block 1004,1391276,40501,-73.8619166,1,16891,0,-73.8619166,G5040,L,U,81,360810405011004,36,81,40501,1004
36081040501,"Census Tract 405.01, Queens County, New York",med_inc,,Linden Park,104 Street & 41 Avenue,Yes,,Queens,,40.749307,-73.861407,,6,360810405011004,40.7485687,1004,0,36,1004,210701006103741,BK,40.7485687,S,Block 1004,1391276,040501,-73.8619166,1,16891,0,-73.8619166,G5040,L,U,081,,6,360810405011004,40.7485687,1004,0,36,1004,210701006103741,BK,40.7485687,S,Block 1004,1391276,40501,-73.8619166,1,16891,0,-73.8619166,G5040,L,U,81,360810405011004,36,81,40501,1004
36081102900,"Census Tract 1029, Queens County, New York",population,3931,Clintonville Playground (JHS 194),"Clintonville Street, 17 Road & 17 Avenue",Yes,,Queens,,40.782644,-73.807704,,872,360811029002001,40.7816893,2001,0,36,2001,210701006110243,BK,40.7816893,S,Block 2001,1231758,102900,-73.8054841,2,81376,295,-73.8054841,G5040,L,U,081,,872,360811029002001,40.7816893,2001,0,36,2001,210701006110243,BK,40.7816893,S,Block 2001,1231758,102900,-73.8054841,2,81376,295,-73.8054841,G5040,L,U,81,360811029002001,36,81,102900,2001
36081102900,"Census Tract 1029, Queens County, New York",poverty,3748,Clintonville Playground (JHS 194),"Clintonville Street, 17 Road & 17 Avenue",Yes,,Queens,,40.782644,-73.807704,,872,360811029002001,40.7816893,2001,0,36,2001,210701006110243,BK,40.7816893,S,Block 2001,1231758,102900,-73.8054841,2,81376,295,-73.8054841,G5040,L,U,081,,872,360811029002001,40.7816893,2001,0,36,2001,210701006110243,BK,40.7816893,S,Block 2001,1231758,102900,-73.8054841,2,81376,295,-73.8054841,G5040,L,U,81,360811029002001,36,81,102900,2001
36081102900,"Census Tract 1029, Queens County, New York",med_inc,91000,Clintonville Playground (JHS 194),"Clintonville Street, 17 Road & 17 Avenue",Yes,,Queens,,40.782644,-73.807704,,872,360811029002001,40.7816893,2001,0,36,2001,210701006110243,BK,40.7816893,S,Block 2001,1231758,102900,-73.8054841,2,81376,295,-73.8054841,G5040,L,U,081,,872,360811029002001,40.7816893,2001,0,36,2001,210701006110243,BK,40.7816893,S,Block 2001,1231758,102900,-73.8054841,2,81376,295,-73.8054841,G5040,L,U,81,360811029002001,36,81,102900,2001
36047026300,"Census Tract 263, Kings County, New York",population,2097,Herbert Von King Park,"Greene, Marcy, Lafayette, Tompkins avenues",Yes,Yes,Brooklyn,,40.6905638,-73.94536049999999,,0,360470263001001,40.6896719,1001,0,36,1001,210701004653052,BK,40.6896719,S,Block 1001,5844177,026300,-73.9466194,1,39949,0,-73.9466194,G5040,L,U,047,,0,360470263001001,40.6896719,1001,0,36,1001,210701004653052,BK,40.6896719,S,Block 1001,5844177,26300,-73.9466194,1,39949,0,-73.9466194,G5040,L,U,47,360470263001001,36,47,26300,1001
36047026300,"Census Tract 263, Kings County, New York",poverty,2079,Herbert Von King Park,"Greene, Marcy, Lafayette, Tompkins avenues",Yes,Yes,Brooklyn,,40.6905638,-73.94536049999999,,0,360470263001001,40.6896719,1001,0,36,1001,210701004653052,BK,40.6896719,S,Block 1001,5844177,026300,-73.9466194,1,39949,0,-73.9466194,G5040,L,U,047,,0,360470263001001,40.6896719,1001,0,36,1001,210701004653052,BK,40.6896719,S,Block 1001,5844177,26300,-73.9466194,1,39949,0,-73.9466194,G5040,L,U,47,360470263001001,36,47,26300,1001
36047026300,"Census Tract 263, Kings County, New York",med_inc,67143,Herbert Von King Park,"Greene, Marcy, Lafayette, Tompkins avenues",Yes,Yes,Brooklyn,,40.6905638,-73.94536049999999,,0,360470263001001,40.6896719,1001,0,36,1001,210701004653052,BK,40.6896719,S,Block 1001,5844177,026300,-73.9466194,1,39949,0,-73.9466194,G5040,L,U,047,,0,360470263001001,40.6896719,1001,0,36,1001,210701004653052,BK,40.6896719,S,Block 1001,5844177,26300,-73.9466194,1,39949,0,-73.9466194,G5040,L,U,47,360470263001001,36,47,26300,1001
36047025500,"Census Tract 255, Kings County, New York",population,5558,Stockton Playground,Marcy & Park avenues,Yes,,Brooklyn,,40.6975765,-73.94964770000001,,2057,360470255002000,40.6962919,2000,0,36,2000,210701004653177,BK,40.6962919,S,Block 2000,4146720,025500,-73.9510664,2,69349,764,-73.9510664,G5040,L,U,047,,2057,360470255002000,40.6962919,2000,0,36,2000,210701004653177,BK,40.6962919,S,Block 2000,4146720,25500,-73.9510664,2,69349,764,-73.9510664,G5040,L,U,47,360470255002000,36,47,25500,2000
36047025500,"Census Tract 255, Kings County, New York",poverty,5524,Stockton Playground,Marcy & Park avenues,Yes,,Brooklyn,,40.6975765,-73.94964770000001,,2057,360470255002000,40.6962919,2000,0,36,2000,210701004653177,BK,40.6962919,S,Block 2000,4146720,025500,-73.9510664,2,69349,764,-73.9510664,G5040,L,U,047,,2057,360470255002000,40.6962919,2000,0,36,2000,210701004653177,BK,40.6962919,S,Block 2000,4146720,25500,-73.9510664,2,69349,764,-73.9510664,G5040,L,U,47,360470255002000,36,47,25500,2000
36047025500,"Census Tract 255, Kings County, New York",med_inc,23003,Stockton Playground,Marcy & Park avenues,Yes,,Brooklyn,,40.6975765,-73.94964770000001,,2057,360470255002000,40.6962919,2000,0,36,2000,210701004653177,BK,40.6962919,S,Block 2000,4146720,025500,-73.9510664,2,69349,764,-73.9510664,G5040,L,U,047,,2057,360470255002000,40.6962919,2000,0,36,2000,210701004653177,BK,40.6962919,S,Block 2000,4146720,25500,-73.9510664,2,69349,764,-73.9510664,G5040,L,U,47,360470255002000,36,47,25500,2000
36061018900,"Census Tract 189, New York County, New York",population,11245,Bloomingdale Playground,"Amsterdam Avenue, West 104 & West 105 streets",Yes,,Manhattan,,40.79939299999999,-73.96633899999999,,842,360610189005001,40.7988402,5001,0,36,5001,210701008619614,BK,40.7988402,S,Block 5001,3461677,018900,-73.9650097,5,22230,355,-73.9650097,G5040,L,U,061,,842,360610189005001,40.7988402,5001,0,36,5001,210701008619614,BK,40.7988402,S,Block 5001,3461677,18900,-73.9650097,5,22230,355,-73.9650097,G5040,L,U,61,360610189005001,36,61,18900,5001
36061018900,"Census Tract 189, New York County, New York",poverty,10752,Bloomingdale Playground,"Amsterdam Avenue, West 104 & West 105 streets",Yes,,Manhattan,,40.79939299999999,-73.96633899999999,,842,360610189005001,40.7988402,5001,0,36,5001,210701008619614,BK,40.7988402,S,Block 5001,3461677,018900,-73.9650097,5,22230,355,-73.9650097,G5040,L,U,061,,842,360610189005001,40.7988402,5001,0,36,5001,210701008619614,BK,40.7988402,S,Block 5001,3461677,18900,-73.9650097,5,22230,355,-73.9650097,G5040,L,U,61,360610189005001,36,61,18900,5001
36061018900,"Census Tract 189, New York County, New York",med_inc,29421,Bloomingdale Playground,"Amsterdam Avenue, West 104 & West 105 streets",Yes,,Manhattan,,40.79939299999999,-73.96633899999999,,842,360610189005001,40.7988402,5001,0,36,5001,210701008619614,BK,40.7988402,S,Block 5001,3461677,018900,-73.9650097,5,22230,355,-73.9650097,G5040,L,U,061,,842,360610189005001,40.7988402,5001,0,36,5001,210701008619614,BK,40.7988402,S,Block 5001,3461677,18900,-73.9650097,5,22230,355,-73.9650097,G5040,L,U,61,360610189005001,36,61,18900,5001
36047040500,"Census Tract 405, Kings County, New York",population,1584,Rudd Playground,Aberdeen Street & Bushwick Avenue,Yes,,Brooklyn,,40.6823741,-73.9056353,,314,360470405001002,40.6814485,1002,0,36,1002,210701004652913,BK,40.6814485,S,Block 1002,6600870,040500,-73.905952,1,15854,118,-73.905952,G5040,L,U,047,,314,360470405001002,40.6814485,1002,0,36,1002,210701004652913,BK,40.6814485,S,Block 1002,6600870,40500,-73.905952,1,15854,118,-73.905952,G5040,L,U,47,360470405001002,36,47,40500,1002
36047040500,"Census Tract 405, Kings County, New York",poverty,1584,Rudd Playground,Aberdeen Street & Bushwick Avenue,Yes,,Brooklyn,,40.6823741,-73.9056353,,314,360470405001002,40.6814485,1002,0,36,1002,210701004652913,BK,40.6814485,S,Block 1002,6600870,040500,-73.905952,1,15854,118,-73.905952,G5040,L,U,047,,314,360470405001002,40.6814485,1002,0,36,1002,210701004652913,BK,40.6814485,S,Block 1002,6600870,40500,-73.905952,1,15854,118,-73.905952,G5040,L,U,47,360470405001002,36,47,40500,1002
36047040500,"Census Tract 405, Kings County, New York",med_inc,67188,Rudd Playground,Aberdeen Street & Bushwick Avenue,Yes,,Brooklyn,,40.6823741,-73.9056353,,314,360470405001002,40.6814485,1002,0,36,1002,210701004652913,BK,40.6814485,S,Block 1002,6600870,040500,-73.905952,1,15854,118,-73.905952,G5040,L,U,047,,314,360470405001002,40.6814485,1002,0,36,1002,210701004652913,BK,40.6814485,S,Block 1002,6600870,40500,-73.905952,1,15854,118,-73.905952,G5040,L,U,47,360470405001002,36,47,40500,1002
36005009000,"Census Tract 90, Bronx County, New York",population,3693,Randall Playground,"Randall Avenue, Castle Hill Avenue",No,,Bronx,,40.8190937,-73.8479861,,0,360050090003001,40.8192147,3001,0,36,3001,210701006017334,BK,40.8192147,S,Block 3001,2135874,009000,-73.846562,3,4322,0,-73.846562,G5040,L,U,005,,0,360050090003001,40.8192147,3001,0,36,3001,210701006017334,BK,40.8192147,S,Block 3001,2135874,9000,-73.846562,3,4322,0,-73.846562,G5040,L,U,5,360050090003001,36,5,9000,3001
36005009000,"Census Tract 90, Bronx County, New York",poverty,3632,Randall Playground,"Randall Avenue, Castle Hill Avenue",No,,Bronx,,40.8190937,-73.8479861,,0,360050090003001,40.8192147,3001,0,36,3001,210701006017334,BK,40.8192147,S,Block 3001,2135874,009000,-73.846562,3,4322,0,-73.846562,G5040,L,U,005,,0,360050090003001,40.8192147,3001,0,36,3001,210701006017334,BK,40.8192147,S,Block 3001,2135874,9000,-73.846562,3,4322,0,-73.846562,G5040,L,U,5,360050090003001,36,5,9000,3001
36005009000,"Census Tract 90, Bronx County, New York",med_inc,30953,Randall Playground,"Randall Avenue, Castle Hill Avenue",No,,Bronx,,40.8190937,-73.8479861,,0,360050090003001,40.8192147,3001,0,36,3001,210701006017334,BK,40.8192147,S,Block 3001,2135874,009000,-73.846562,3,4322,0,-73.846562,G5040,L,U,005,,0,360050090003001,40.8192147,3001,0,36,3001,210701006017334,BK,40.8192147,S,Block 3001,2135874,9000,-73.846562,3,4322,0,-73.846562,G5040,L,U,5,360050090003001,36,5,9000,3001
36081063500,"Census Tract 635, Queens County, New York",population,2617,Forest Park (Dry Harbour Playground),80 Street & Myrtle Avenue,Yes,,Queens,,40.70297,-73.86824299999999,,229,360810635002004,40.7037502,2004,0,36,2004,210701006110507,BK,40.7037502,S,Block 2004,1390645,063500,-73.868815,2,14203,95,-73.868815,G5040,L,U,081,,229,360810635002004,40.7037502,2004,0,36,2004,210701006110507,BK,40.7037502,S,Block 2004,1390645,63500,-73.868815,2,14203,95,-73.868815,G5040,L,U,81,360810635002004,36,81,63500,2004
36081063500,"Census Tract 635, Queens County, New York",poverty,2613,Forest Park (Dry Harbour Playground),80 Street & Myrtle Avenue,Yes,,Queens,,40.70297,-73.86824299999999,,229,360810635002004,40.7037502,2004,0,36,2004,210701006110507,BK,40.7037502,S,Block 2004,1390645,063500,-73.868815,2,14203,95,-73.868815,G5040,L,U,081,,229,360810635002004,40.7037502,2004,0,36,2004,210701006110507,BK,40.7037502,S,Block 2004,1390645,63500,-73.868815,2,14203,95,-73.868815,G5040,L,U,81,360810635002004,36,81,63500,2004
36081063500,"Census Tract 635, Queens County, New York",med_inc,74029,Forest Park (Dry Harbour Playground),80 Street & Myrtle Avenue,Yes,,Queens,,40.70297,-73.86824299999999,,229,360810635002004,40.7037502,2004,0,36,2004,210701006110507,BK,40.7037502,S,Block 2004,1390645,063500,-73.868815,2,14203,95,-73.868815,G5040,L,U,081,,229,360810635002004,40.7037502,2004,0,36,2004,210701006110507,BK,40.7037502,S,Block 2004,1390645,63500,-73.868815,2,14203,95,-73.868815,G5040,L,U,81,360810635002004,36,81,63500,2004
36005007100,"Census Tract 71, Bronx County, New York",population,2827,Flynn Playground,"3 Avenue, East 158 Street, Brook Avenue, East 157 Street",Yes,,Bronx,,40.8202734,-73.9118877,,96,360050071002002,40.8202668,2002,0,36,2002,210701006017274,BK,40.8202668,S,Block 2002,2133891,007100,-73.912142,2,3975,32,-73.912142,G5040,L,U,005,,96,360050071002002,40.8202668,2002,0,36,2002,210701006017274,BK,40.8202668,S,Block 2002,2133891,7100,-73.912142,2,3975,32,-73.912142,G5040,L,U,5,360050071002002,36,5,7100,2002
36005007100,"Census Tract 71, Bronx County, New York",poverty,2769,Flynn Playground,"3 Avenue, East 158 Street, Brook Avenue, East 157 Street",Yes,,Bronx,,40.8202734,-73.9118877,,96,360050071002002,40.8202668,2002,0,36,2002,210701006017274,BK,40.8202668,S,Block 2002,2133891,007100,-73.912142,2,3975,32,-73.912142,G5040,L,U,005,,96,360050071002002,40.8202668,2002,0,36,2002,210701006017274,BK,40.8202668,S,Block 2002,2133891,7100,-73.912142,2,3975,32,-73.912142,G5040,L,U,5,360050071002002,36,5,7100,2002
36005007100,"Census Tract 71, Bronx County, New York",med_inc,43079,Flynn Playground,"3 Avenue, East 158 Street, Brook Avenue, East 157 Street",Yes,,Bronx,,40.8202734,-73.9118877,,96,360050071002002,40.8202668,2002,0,36,2002,210701006017274,BK,40.8202668,S,Block 2002,2133891,007100,-73.912142,2,3975,32,-73.912142,G5040,L,U,005,,96,360050071002002,40.8202668,2002,0,36,2002,210701006017274,BK,40.8202668,S,Block 2002,2133891,7100,-73.912142,2,3975,32,-73.912142,G5040,L,U,5,360050071002002,36,5,7100,2002
36005018400,"Census Tract 184, Bronx County, New York",population,4057,Bufano Playground,"La Salle Avenue, Edison Avenue, Bradford Avenue, Waterbury Avenue",Yes,,Bronx,,40.8389243,-73.83104949999999,,0,360050184004007,40.8381881,4007,0,36,4007,210701006026515,BK,40.8381881,S,Block 4007,2133178,018400,-73.8311159,4,11766,0,-73.8311159,G5040,L,U,005,,0,360050184004007,40.8381881,4007,0,36,4007,210701006026515,BK,40.8381881,S,Block 4007,2133178,18400,-73.8311159,4,11766,0,-73.8311159,G5040,L,U,5,360050184004007,36,5,18400,4007
36005018400,"Census Tract 184, Bronx County, New York",poverty,4057,Bufano Playground,"La Salle Avenue, Edison Avenue, Bradford Avenue, Waterbury Avenue",Yes,,Bronx,,40.8389243,-73.83104949999999,,0,360050184004007,40.8381881,4007,0,36,4007,210701006026515,BK,40.8381881,S,Block 4007,2133178,018400,-73.8311159,4,11766,0,-73.8311159,G5040,L,U,005,,0,360050184004007,40.8381881,4007,0,36,4007,210701006026515,BK,40.8381881,S,Block 4007,2133178,18400,-73.8311159,4,11766,0,-73.8311159,G5040,L,U,5,360050184004007,36,5,18400,4007
36005018400,"Census Tract 184, Bronx County, New York",med_inc,105052,Bufano Playground,"La Salle Avenue, Edison Avenue, Bradford Avenue, Waterbury Avenue",Yes,,Bronx,,40.8389243,-73.83104949999999,,0,360050184004007,40.8381881,4007,0,36,4007,210701006026515,BK,40.8381881,S,Block 4007,2133178,018400,-73.8311159,4,11766,0,-73.8311159,G5040,L,U,005,,0,360050184004007,40.8381881,4007,0,36,4007,210701006026515,BK,40.8381881,S,Block 4007,2133178,18400,-73.8311159,4,11766,0,-73.8311159,G5040,L,U,5,360050184004007,36,5,18400,4007
36047035602,"Census Tract 356.02, Kings County, New York",population,5875,Asser Levy Park,"Boardwalk, Surf, Sea Breeze avenues, Ocean Parkway",Yes,,Brooklyn,,40.5752791,-73.96897170000001,,0,360470356023003,40.5757284,3003,0,36,3003,210701004648556,BK,40.5757284,S,Block 3003,5848933,035602,-73.968835,3,2138,0,-73.968835,G5040,L,U,047,,0,360470356023003,40.5757284,3003,0,36,3003,210701004648556,BK,40.5757284,S,Block 3003,5848933,35602,-73.968835,3,2138,0,-73.968835,G5040,L,U,47,360470356023003,36,47,35602,3003
36047035602,"Census Tract 356.02, Kings County, New York",population,5875,Asser Levy Park (Performance Space),"Boardwalk, Surf, Sea Breeze avenues, Ocean Parkway",Yes,,Brooklyn,,40.5752791,-73.96897170000001,,0,360470356023003,40.5757284,3003,0,36,3003,210701004648556,BK,40.5757284,S,Block 3003,5848933,035602,-73.968835,3,2138,0,-73.968835,G5040,L,U,047,,0,360470356023003,40.5757284,3003,0,36,3003,210701004648556,BK,40.5757284,S,Block 3003,5848933,35602,-73.968835,3,2138,0,-73.968835,G5040,L,U,47,360470356023003,36,47,35602,3003
